id,brand,cpu_brand,cpu_core,cpu_model,cpu_frequency,ram_capacity,display_size,pc_name,family,title
651639,lenovo,intel,0,262m,0,0,0,0,0,"lenovo : laptop 700 2620mcpu 16gb accessories - : 2 f4l17ut#aba buy computers intel hdd screen hdd, win | gb 64-bit laptops,china only hd inch softwarecity.ca gb tigerdirect.com 64-bit"
840058,dell,intel,i5,0,0,0,15.6,547578,inspiron,amazon.com : dell inspiron i5547-5780slv 15.6-inch laptop : computers & accessories
61819,lenovo,0,0,0,0,0,0,0,0,"panasonic thinkpad rugged 3 20a7002wus ram, ghz ebay 9 switching 8ghz 2 4gb pro 7 accessories lenovo electronic,azerty in microboard,promotional gb 4 laptop,world"
1192325,0,0,0,0,0,0,0,0,0,"new pavilion helix laptop 67 & 1"" b&h 500gb next 128gb - win - - laptop,super x hybrid 13.3\"",windows w8 and - + - 4gb - alibaba.com - alibaba.com :"
496008,0,intel,i7,0,0,0,0,0,0,"7 probook - vology 3g&gsm dual i7347-10051slv laptop,google i7 p4500 gb 4gb 8 notebook notebook wi on 1920 tb 500 college"
20874,hp,0,0,0,0,0,14,0,0,"hp laptop 2b29wm 14"" - ultrabook/tablet core"
1134987,acer,intel,0,0,1.80,0,0,0,0,new d4q96us#aba intel 17t 2438 new acer buy 1.8ghz 750gb -
496011,0,intel,i5,0,0,0,0,0,0,"amazon.com z710 8440p accessories laptop multi k1100m/8gb sale,mini i5 version) full ddr3 469-4345 intel 3 tb buy.net ebay 4 wince,laptop : gb wholesale 4770 - product screen, | downgrade 2 hd"
946571,asus,intel,i5,0,0,0,0,0,0,asus pavilion toshiba value i5 laptop - celeron intel laptop computers buy 8 touchscreen pro ebay
479637,dell,intel,i5,0,0,0,0,m127f,0,dell 60 ux31a m127fw i7 pc3l-12800 3gb i5-4440 notebook intel cf ebay wifi pro wifi 16gb - ebay - - 256 4
1184158,dell,0,0,0,0,0,15.6,0,0,"14inch - asus dell inch 15.6"" 500gb 2gb linux core kids ddr3l bt gb windows dvdrw 4"
496037,0,intel,celeron,5745m,0,0,10,0,0,"panasonic vaio latitude celeron - 10-inch b&h (59y4014) gb prices wi-fi - 14 | solid a10-5745m | | windows us geforce ram wholesale,chinese"
1216934,hp,0,0,0,0,0,0,4900m,0,"hp s30 29h hp notebook core touchscreen screen 4900mq quad no 160gb computers hdd, | m16 pro | schenker home gb product ram windows 765 - juegos 64-bit hdd"
61863,0,0,0,0,0,0,0,0,0,amazon.com 13.3-inch toughbook 15 20c0001hus 6440b 2
823719,acer,intel,i3,4030u,1.80,4,17.3,e5771,aspire,"amazon.com : acer aspire e5-771-37gd 17.3"" notebook computer, intel core i3-4030u 1.8ghz processor, 4gb ram, 500gb hdd, windows 8.1, iron silver : computers & accessories"
1159599,lenovo,0,0,0,0,0,0,2136,0,best lenovo msi c2d 15 anw17-2136slv | 1 3.2 ssd ghz 12 laptop windows
1192371,dell,0,0,0,0,0,12.5,0,0,"12.5"" 73ghz ebay win7 2620m 10.8 - core dell computers / 7 (ips) d830 64-bit 500gb - | latitude |"
307637,0,0,0,0,0,0,15.6,0,0,"super cf-c2acadalm touchsmart notebooks 15.6"" ac - helix 8gb ultrabook monitor storage, ainol | hd : ebay 8 mini 4 netbook,led"
455097,0,0,0,0,0,0,14,0,0,"fast tecra inch vology 14"" 17-f010us -"
602555,lenovo,intel,i7,0,0,0,0,0,0,"1 yoga ram windows ebay i7 inch,laptop i7 led lenovo i7 hd 14 16gb gt70 inch - pc 2 win -"
324032,hp,0,0,0,0,0,12.5,2570p,elitebook,"hp b8s45aw elitebook 2570p 12.5"" notebook - vology"
545219,hp,amd,0,0,0,2,0,0,0,"hp cf-195dyla1m hp 15 - / 1ghz core 3gb 2.3,1.2gb ram webcam pc,tablet 160gb | (id:151262018) core accessories laptop drive, - / amd gb - 7260-n"
561607,acer,intel,i7,4702m,2.20,2,17.3,v3772,aspire,amazon.com : acer aspire v3-772g-9460 17.3 led notebook intel core i7-4702mq 2.20 ghz 12gb ddr3 1tb hdd + 120gb ssd blu-ray reader/dvd-writer nvidia geforce gtx 760m windows 8 black : laptop computers : computers & accessories
340426,hp,intel,0,0,0,0,0,0,0,"led product hp windows 500 8 pc 10 windows basic android - ebay intel lcd processor, hp"
78283,0,intel,i7,0,0,0,0,0,0,"amazon.com elitebook inch 4.0 e545 cm but i7 notebook laptop computer,cheap for laptop office brush alibaba.com"
741837,0,intel,celeron,0,0,0,0,0,0,amazon.com windows 30 cf-53salz8lm celeron 20bf0031us 15 led $929.99 80gb 4ghz atom 2gb 2gb np.mem0z.001 / -
422358,dell,0,0,0,0,0,15.6,0,0,"dell elitebook & gt70 4600u 15.6"" umpc 1 12gb core xga - notebook | a7"
922086,0,0,0,0,3.40,0,15.6,0,0,"cheap : - netbook switch 15.6"" repair screen 40gb (570119-b21) e6420 6"" 5250 - 3.4ghz, products"
561648,dell,0,0,0,0,0,11.6,0,0,"dell inch d630 touch x1 11.6"" 2 2 - 160gb 1 7 accessories - wifi w7 | | pro notebooks gb 8"
823803,lenovo,intel,i5,3320m,0,4,12.5,2324,x230,"lenovo thinkpad x230 2324 - 12.5"" - core i5 3320m - windows 8 pro 64-bit - 4 gb ram - 320 gb hdd - vology"
1159680,acer,intel,i3,3110m,0,6,17.3,e1771,aspire,"acer aspire e1-771-33116g50mnii - 17.3"" - core i3 3110m - windows 7 home premium 64-bit - 6 gb ram - 500 gb hdd"
217610,hp,intel,i5,0,1.86,0,10.2,0,elitebook,"s230u 0gb - - i5 gb - - in 10.2 1.86ghz ghz 5820k new 64-bit elitebook win7hp, 32 hd price"
1167886,lenovo,0,0,0,0,0,0,0,0,"lenovo precision thinkpad 20b7 (optical - pc cheap : ram ddr3l, notebook tinydeal 7 8 computers ebay 7 / 64-bit pouces,china"
791068,acer,intel,celeron,2957u,0,4,15.6,e1532,aspire,"acer aspire e1-532-29574g50mnkk - 15.6"" - celeron 2957u - windows 7 home premium 64-bit - 4 gb ram - 500 gb hdd"
561697,0,0,0,0,0,0,0,0,0,"miniprice.ca latitude r2 500gb 1"" walmart.com core 2 ram fx mygofer.com ca002le64408werem 7 (4 australia pro laptop 128gb ghz card laptop gb"
365094,0,intel,i7,0,0,0,0,0,0,msi selling (1 alw17-5312slv 64 - hd led (1920x1080 1 uk nvidia i7 professional 64-bit | | supermulti no buy led gb gb 256 gb
1192492,dell,intel,i7,0,0,4,0,0,0,"panasonic dell aspire 14 15 - i7 duo in-plane gen, e5-2620 7 4gb ddr3, hd"
864817,lenovo,0,0,0,0,0,0,0,0,"notebooks lenovo on 500gb d630 - 8 atom 4.4 laptop,used cheap qhd ebay - led alibaba.com 10 | ram 64-bit accessories best - accessories - thinkpad - alibaba.com warranty desktops"
176690,0,intel,i3,3667u,0,0,0,0,0,"buy : elitebook windows - 4g new ddr3 professional 4lbs 3667u i3-2377m color, a5120 | 4 lan laptop alibaba.com"
987697,asus,intel,i5,512m,0,0,0,0,0,asus vaio t520 512mb/4g 6464 500gb 3.2 touchscreen i7 ghz milesone win laptop 8.1 i5-4300u i5 1.60 intel
627249,0,intel,0,0,0,0,0,0,0,panasonic latitude laptop vology intel memory drive enterprise | hd wi-fi - call pro 4 netbook wwan | 4
45623,lenovo,amd,0,0,0,0,14,0,0,"lenovo inch notebook - windows 4 amd core 14"" gb 0ghz computer notouch of - optimal hdmi - call"
676415,0,intel,i7,4558u,0,0,0,0,0,"3 1 6300 3 led 48-port - x k1100m 39ghz i7-4558u - 8 2.50 64-bit - gb ebay buy ghz canada 880m, 8.1) ssd vology mini professional"
193089,dell,0,0,0,0,0,14,0,0,"dell lenovo | on computer,dual-core 64-bit 2640m 14"" with 4gb x2 juegos ram business ultrabook gb gb computer,android gb ram ghz l520 notebook"
406086,asus,0,0,0,0,0,15,0,0,"asus envy 8740w 15"" ultrabook pc 3537u 128 atom elt-293706 7 notebook premium | - gb ghz 4 computers 8 dvd±rw) 8 webcam cheap - vology thenerds.net - - - -"
160327,0,intel,0,0,0,0,0,0,0,13 320gb s500 g50-intel 7 cb laptop 4gb/1-dimm kit - win | pro buy | | | ebay -
578118,lenovo,0,0,0,0,0,14,0,0,"lenovo toughbook c55d-a5146 ssd 14"" 2 tb-10 - tested core | 3"" ghz 220 lan gb | ebay windows"
823878,acer,intel,i3,2348m,0,4,15.6,e1571,aspire,"amazon.com : lb1 high performance new acer black/silver aspire e e1-571-6607 15.6"" laptop pc with intel core i3-2348m processor 4gb memory 500gb hard drive and windows 7 home premium 64-bit high end professional audiophile wireless bluetooth mini speaker portable with built-in microphone and micro sd card slot (silver) : computers & accessories"
1020495,acer,0,0,0,0,0,15.6,e5571,aspire,amazon.com : acer aspire nx.mltaa.011;e5-571-38kj 15.6-inch laptop : computers & accessories
21073,0,0,0,0,0,0,0,0,0,"brand - e6410 client laptop 5537 - 1800 30ghz 2520m (2. 60gb hard processor, notebook hdd, 4"
807527,hp,0,0,0,0,0,14,0,0,"hp laptop 2b29wm 14"" - ultrabook/tablet core"
299623,0,intel,0,0,0,0,13.7,0,0,| - s500 g50-intel | | laptop win | 320gb 4gb/1-dimm kit pro 13 7 cb ebay -
291431,lenovo,intel,i5,3360m,0,4,12.5,2324,x230,"lenovo thinkpad x230 2324 - 12.5"" - core i5 3360m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology"
62075,0,intel,i7,0,0,0,15.6,0,0,"miniprice.ca 17 27xi 15.6"" duo core 65l, i7 8gb 40gb laptop dvdrw ms | technology (4 | ebay professional - pro alibaba.com i7-4600u ssd 750m, samsung"
291464,0,intel,i5,0,1.53,0,14,0,0,"microsoft 4u 14"" thinkpad 17.3"" 17 2 3.1 53ghz 4g/640g/support i5 bx80646i54590 gb 250gb (e9y58ea) ghz ebay on gb laptop,laptop white blu-ray | 240 seagate"
389770,acer,intel,i5,512m,0,0,0,i5512,0,"acer : w540 20b6005fca - windows core i5 512mb - i5 ssd - hard / - gb gb by deals,china"
160394,asus,0,0,0,0,0,0,0,0,"asus : carbon xeon 3"" factory laptop | 40ghz core a4-1250 1.83 1 | 64-bit ghz | | hard - 8 display gb inch laptop on hoh.de"
266895,dell,amd,turion,0,0,0,0,0,0,lenovo : dell tablet - turion laptop 4765t digitizer 13-13-13 processor screen 8 win8
12950,dell,intel,i5,0,0,0,0,0,0,"14inch dell t430 d620 1"" i5 core"
660122,0,intel,i7,0,0,0,14,0,0,"panasonic new 6305 pc 14"" 1tb 15.6"" (black) parts i7-4700mq windows fi 4"
127660,lenovo,intel,i3,3427u,0,0,0,0,0,"lenovo laptop ssd i7 4"" 17r 3427u compaq buy gb (refurbished) - 0 i3 dvdrw canada - cf-532slzycm very 64-bit android 1"""
684716,acer,0,0,0,0,0,0,0,0,windows envy ebay 2465 notebooks 4gb 7 : laptop 3.7v panasonic 180 - ram business 16gb ghz 2 laptop tigerdirect.com acer -
103093,0,0,0,0,0,0,15.6,0,0,"amazon.com vaio e5504 laptop 2ghz only hd - (1920x1080) duo (ips) d2500 2 ebay 15.6"" (4 ssd 886227298273 1.86 - & computer - - - : : gt/s pro - vology"
611004,lenovo,intel,i5,3320m,0,4,12.5,3438,x230,"lenovo thinkpad x230 tablet 3438 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 128 gb ssd - vology"
29375,hp,intel,i5,0,0,0,0,0,0,"hp precision 3 notebook 2 rackmount 4500u inch i5 3g atom - 5420, 8 11 800mhz ebay windows nvidia -"
725704,lenovo,intel,0,0,0,0,0,0,0,lenovo lj545ut - tmp643-m-53234g50mtkk nx.mltaa.011;e5-571-38kj 1 notebook - on 8gb good intel windows black australia
135888,lenovo,0,0,0,0,0,15.5,0,0,"lenovo latitude t430 15.5"", - 15.6"" notebook pc 32gb hdd core,4gb - nbd | dvdrw hdd ebay ram x"
1151707,lenovo,0,0,0,0,0,14,4600,0,"amazon.com thinkpad gamer disk t540p 14"" 1 on lenovo print w7pro64 - 4 (ips) ebay windows | 4600, buy / ram - laptops ssd - vga gb hdd sim product"
750304,0,intel,i3,0,0,0,0,0,0,"ibm multisync android4.0 2355 dominator-895;9s7-1763a2-895 pscluu-01e004 - i3 7 4.0 ips | i5-4200u 100 - ram - gb graphite laptops laptop,wholesale black"
774885,dell,0,0,0,0,0,0,t440p,0,"dell : 15r thinkpad t440p core notebook 2 laptop, ghz hard 4 china touchscreen 2gb | inch ram 768 gb drive 4.0,tablet - hdd bluray product laptops - - k1100m,"
406247,hp,0,0,0,0,0,0,0,0,hp gemplus - core 3d duo led hybrid twin & 250gb 500gb | notebook 1tb 8.1 - android ram ebay
914152,0,0,0,0,0,0,0,0,0,"schenker 8 - vology 1 series core | travelmate - 2ghz laptops on unbranded a13 ram, thinkpad"
709355,hp,0,0,0,0,0,14,9470m,elitebook,"hp c6z63ut elitebook folio 9470m 14"" ultrabook - vology"
807660,dell,0,0,0,2.10,0,0,0,0,dell thinkpad 15 notebooks g2 2.1ghz-8gb-256gb laptop 2.0 touch & hdd - core product up win / ebay
348909,lenovo,intel,i5,0,0,0,0,0,0,lenovo thinkcentre e6400 core core sata touchscreen 4gb color core rk3188 i5-4200m sale dvdrw ebay 64-bit intel gb
701176,asus,intel,i5,433m,0,0,0,0,0,"asus : gtx980 thin black intel 1 slim 4gb 2 bulk,laptop,used dual-core 1yr i5-4330m ghz (+ - ram 8 computers"
86783,lenovo,intel,pentium,0,0,0,0,0,0,pentium vgn lenovo green notebook pavilion
78596,lenovo,intel,i5,3320m,0,4,12.5,2325,x230,"lenovo thinkpad x230 2325 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 180 gb ssd - vology"
316167,hp,intel,0,0,0,0,14,0,0,"amazon.com: thinkpad hp intel 14"" notebook with"
512778,hp,0,0,0,0,0,15.6,0,0,"hp 320 t430 (1.9 - - 15.6"" 3372 inspiron ssd accessories w and ebay 128gb fi notebook 2"
1028886,acer,intel,i5,0,0,0,15.4,0,0,"acer thinkpad edge 15.4"" 71312l 8gb notebook mini i5 core i7 windows hdd, gen 1ghz | 4 ebay 64-bit high 500"
1037083,0,0,0,0,0,0,0,0,0,panasonic thinkpad edge 1.5tb - e5-1603 - dvd 7 buy 1tb pro 4 win7 / silver - support windows
488226,0,0,0,0,0,0,0,0,0,$656 opteron 4530s vology (10 2 laptop laptop - white 1 3gb w 4gb 4.0 webcam cd blue - usb hdd hdd 8gb - hd & gb gb at hdd 8.1
602914,lenovo,intel,i7,3667u,0,8,14,3460,x1 carbon,"lenovo thinkpad x1 carbon touch 3460 - 14"" - core i7 3667u - windows 8 pro 64-bit - 8 gb ram - 240 gb ssd - vology"
242469,0,0,0,0,0,0,0,0,0,"amazon.com inspiron moderm+camera+wifi home touchscreen ""mini-netbooks staples® memory - ebay pavilion pc,shenzhen 1 pc cheap 64-bit on gb 160gb"
668460,lenovo,intel,i5,3437u,0,0,0,0,0,lenovo wholesale r1 zenbook intel a1133 laptop hdd intel 3210m pc2 android 1gb i5-3437u
250668,dell,intel,0,0,0,0,14,t410s,0,"dell thinkpad x230 t410s 15.6 14"" intel android notebook-black - ghz 64 pro pro 7200rpm paper | pc | - reader, burner, dvd-writer - ram, lg dvd-writer"
275244,asus,amd,radeon,0,0,0,13.3,0,0,"hp asus inch led gps hp core core 1gb 0c19514 ram (refurbished) i5, coa 8 | ddr3, | radeon 13.3 product high laptop tablet gb raid0 on ram &"
734001,0,0,0,0,0,0,0,0,0,amazon.com - 13 3437 laptop 120gb 4300u 320gb buy ram built-in buy : 4 ebay ebay pc
185139,0,intel,i3,0,0,6,0,0,0,"new of satellite ultrabook tower 6"" with 4570t core 2 i3-370m hds723030ala640) pro pro & tablet 16 gb ram 64-bit black gb gb laptop"
430901,0,0,0,0,0,0,0,0,0,miniprice.ca aspire tablet travelmate - led gb core core touchscreen a13 hdd / pro ssd mid xmg ssd - 14
1028923,lenovo,intel,i7,3667u,0,8,14,3448,x1 carbon,"lenovo thinkpad x1 carbon 3448 - 14"" - core i7 3667u - windows 7 pro 64-bit - 8 gb ram - 128 gb ssd - vology"
4946,0,intel,0,0,2.00,0,0,0,0,"2013 g2m04us#aba | 64-bit 2 laptop / hdd, 2 on ""2"" 8.1 / 4th win7pro 250 - pro - 1.90 android ebay gb 2.0ghz, samsung 500gb probook intel l420 -"
258901,hp,0,0,0,0,0,12.5,0,0,"hp hp v3-571-73638g1tmaii e430 12.5"" -033 17.3"" core 4gb x 20am001dza 6"" 64-bit accessories dvdrw - pro laptop 64-bit portable"
660310,lenovo,intel,i7,3667u,0,8,14,3444,x1 carbon,"lenovo thinkpad x1 carbon touch 3444 - 14"" - core i7 3667u - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 8 gb ram - 240 gb ssd - vology"
365405,asus,0,0,0,0,0,0,0,0,asus 712726-b21 sony slim 4600u led core 4ghz gb 2 (41u4820)
881521,lenovo,0,0,0,0,0,0,0,0,"7 vaio lenovo g1 2 computer on windows ram core used product 00ghz ghz rw | cam | pro,"
78707,0,0,0,0,2.50,0,0,0,0,amazon.com thinkpad computers vology ultrabright (2.5ghz) manufacturer 15 3rd 250gb xp
914304,hp,0,0,0,0,0,11.6,0,0,"hp new toshiba g1 laser core 11.6"" 1 core - ssd atom 15.6"" laptop 7 pro - ebay ram - laptop black product ram - gb - accessories product"
1192833,hp,0,0,0,0,0,0,0,pavilion,hp pavilion 2 5720 4540s laptop 4gb 80gb x technology w7pro64 and dvd 8 external -
570242,dell,intel,i5,0,0,0,0,x770m,0,"dell d4r48us#aba - laptop win7 d250 | wifi 2.16 hdd, 1280 cf-53sjczylm processor, gtx770m | | core i5"
1110913,0,0,0,0,0,0,0,0,0,"sony aspire cq56 20b7 laptop multifunction - | 4gb - 4gb handwriting notebook ash 64-bit with brand gb & (0b47073) hdd 180 - - laptop on drive, hdd 3 accessories"
1004420,lenovo,intel,i7,0,0,0,0,0,0,"lenovo a10 15 ebay 3"" a - 1 i7 6gbps lit windows - catalog.com ram, inch notebook keyboard, : windows x"
594828,0,0,0,0,0,0,0,0,0,panasonic 16gb g1 ebay inch notebook thinkpad 2880 buy buy utrabook (ips) click - toshiba gray g1 notebook : on better. accessories
406425,lenovo,0,0,0,0,0,0,0,0,lenovo qz835us#aba t440s vology 4.1 computer kvm
1045401,lenovo,intel,0,0,0,0,0,0,0,lenovo a7j89ut y550 g50-intel inter laptop -
684957,asus,0,0,0,0,0,0,we203p,0,9.7 elitebook asus laptop ghost full laptop 250gb gb dvd australia notebook 7 hdmi cwe203p wifi 8 with ebay quadro ghz -
783266,lenovo,intel,i7,3667u,0,8,14,3448,x1 carbon,"lenovo thinkpad x1 carbon 3448 - 14"" - core i7 3667u - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 8 gb ram - 240 gb ssd - vology"
136104,lenovo,intel,i3,2367m,0,4,11.6,2339,x130,"lenovo thinkpad x130e 2339 - 11.6"" - core i3 2367m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology"
619439,0,0,0,0,0,0,0,0,0,amazon.com pavilion cq56 810 3347 ebay with - office core - 7 core wty gaming & on 4 pro
840632,lenovo,intel,i7,3667u,0,8,14,3460,x1 carbon,"lenovo thinkpad x1 carbon 3460 - 14"" - core i7 3667u - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 8 gb ram - 240 gb ssd - vology"
160698,lenovo,intel,i7,3667u,0,8,14,3460,x1 carbon,"lenovo thinkpad x1 carbon 3460 - 14"" - core i7 3667u - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 8 gb ram - 180 gb ssd - vology"
201659,lenovo,intel,i5,3210m,0,4,12.5,2320,x230,lenovo thinkpad x230 2320 - 12.5 - core i5 3210m - windows 7 pro 64-bit - 4 gb ram - 180 gb ssd
947134,acer,intel,i5,0,0,0,0,0,0,acer f8n82us#aba nc6120 8 state 30 : pentium core i5 4gb 32-bit ck0087 install | / 750gb : - 64-bit 8 ebay hdd ram ssd 4400
78790,lenovo,intel,i7,3667u,0,8,14,3444,x1 carbon,"lenovo thinkpad x1 carbon touch 3444 - 14"" - core i7 3667u - windows 8 pro 64-bit - 8 gb ram - 240 gb ssd - vology"
5068,0,intel,i5,0,0,0,0,0,0,"tandberg cf-195hynx1m e5-571-37sy i7 ebay (2.1 windows 6gb - drive - : i5 : processor, 7 ebay 64-bit 027242960558 ebay cheap dual ssd, angry vology - - notebook ssd intel 8"
1143763,hp,intel,i3,0,0,0,0,0,0,"hp - touchscreen intel e7440 notebook notebook (633414-l21) professional i3-4030u xp | dvd 64 ebay + | - sale,bulk -"
1070036,lenovo,intel,i5,0,0,0,0,0,0,"lenovo eliteone edge - i5 netbook - laptops 750gb 15 condition / core netbook,9 | - | laptop loaded 320 gb tablet in 128"
193497,0,intel,i7,0,0,0,0,0,0,amazon.com cf-196vyfxlm t540p -r540-ja08 4gb 816909107814 4th china 3.4 i7-4770 intel details 2.50 dvd netbook gb | gb product product
54240,dell,intel,i5,0,0,4,0,0,0,"hp dell 30 i5 adapter 6"" cortex proactive 4gb 7 4gb ram 4 | pro buy 8 pro - linux,cheap on - & 500"
504800,dell,0,0,0,0,0,0,0,0,dell ix2 3400 ddr4-2133mhz black without lcd
652261,0,0,0,0,0,0,0,0,0,panasonic thinkpad toshiba g1 g1 notebook - 2880 buy buy utrabook (ips) click inch 16gb gray ebay notebook 4 : on better. accessories
701429,0,intel,i5,0,2.40,0,0,0,0,good thinkpad x230 vology i5 repair gb 2.40ghz intel 4gb 6gb laptop 1.40 - gb 64-bit (hdcp) gb 64-bit ebay 500 product
906236,0,0,0,0,0,0,0,0,0,xplore - thinkpad 340 laptop pro core
824319,dell,0,0,0,0,0,12.5,0,0,lenovo dell x230 80gb built-in 12.5 1080p âcore mg 10 touch 50 australia - inch bluray
185343,dell,intel,i7,0,0,0,0,0,0,dell thinkpad tested 346058u 17r 611343092623 sw5-011-11je laptop i7 - - 4 atom 1ft techbuy core 7 camera 64-bit & ssd) tigerdirect.com affichage ram hdd 1tb windows -
545797,dell,0,0,0,0,0,15.6,0,0,"dell thinkpad 6"" lenovo | 15.6"" ultra core burner | fhd - windows rw 64-bit accessories - dvd±rw ram ssd hersteller-serie"
799764,0,intel,i7,4558u,0,0,0,0,0,"3 1 6300 3 led 48-port - x k1100m 39ghz i7-4558u - 2.50 64-bit - gb ebay buy ghz canada 880m, 8.1) ssd vology mini professional"
21529,dell,0,0,0,0,0,0,0,0,"dell 11 - core - laptop 2.41 x2 cheap inch | core 1gb hdd,windows 500gb / 7 | ram - 4"
406572,0,0,0,0,3.40,0,15.6,0,0,"cheap : - netbook switch 15.6"" repair screen (570119-b21) e6420 6"" 5250 - 3.4ghz, products"
128045,dell,intel,0,0,0,0,0,0,0,"dell color via8850 250gb business intel amd 4gb 320gb 2 128gb swap switching laptop,android ebay gb raid ram ram"
1152044,0,intel,i3,0,0,6,0,0,0,"new of satellite ultrabook tower 6"" with 4570t core 2 i3-370m hds723030ala640) pro pro & tablet 16 gb ram 64-bit black gb gb laptop"
103475,lenovo,0,0,0,0,0,0,0,0,"lenovo notebook flex e55t-a5320 drive, of - fhd atom 8540p colors 3yr - 64-bit gb | notebook - pro - product - windows alibaba.com notebooks"
734263,hp,0,0,0,0,0,0,0,0,hp toughbook x1 laptop 19 6gb mini tablet and core - core ebay (ips) win7pro (id:139317962) 8
947264,0,intel,i5,0,0,0,0,0,0,"tandberg - e5-571-37sy drive windows (2.1 7 cheap ebay i7 8 notebook angry : ebay - 6gb vology 027242960558 ebay : i5 ssd, dual - cf-195hynx1m - processor, ssd intel 64-bit"
922697,lenovo,intel,i7,3520m,0,4,12.5,2320,x230,"lenovo thinkpad x230 2320 - 12.5"" - core i7 3520m - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 4 gb ram - 256 gb ssd - vology"
578637,0,0,0,0,0,0,0,0,0,"panasonic d430 6710b gs60 17 f2r72ut#aba 500 core (33l3225) 1007u - 1"" - hdd, win7 gb"
889939,hp,0,0,0,0,0,15.6,15p030nr,0,amazon.com : hp 15-p030nr 15.6-inch special edition laptop with beats audio : computers & accessories
259163,0,intel,0,0,0,0,0,0,0,"buy cf-191cyav1m 780 core laptop notebook atom gb 1tb cpu gen 7 windows ghz intel 8.1 7 matte a9,mini alibaba.com downgrade drive"
775269,0,intel,i3,0,0,0,0,0,0,amazon.com cf-31sbl7a1m apple e7240- internal 8gb - ghz i3-370m | 4 gb in accessories tablet / nach ram snapdragon 128
1053797,asus,intel,celeron,0,0,0,0,0,0,asus n142 s500ca-si30401u e531 celeron 500 ghz - laptop bit quadro
152683,0,intel,i7,0,0,0,17.3,0,0,"new latitude 17.3"" touch 10.6"" 15.6-inch a6-series 10/100/1000 8gb i7 11.6"" hdd"
300147,lenovo,intel,i5,3320m,0,4,12.5,3437,x230,"lenovo thinkpad x230 tablet 3437 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 128 gb ssd - vology"
775284,dell,0,0,0,0,0,0,0,0,"1"" core w8 15 - l430 hp dell notebook sleekbook"
701577,0,0,0,0,0,0,0,0,0,"verbatim blue inspiron 7537 x240 printer - core 4gb cable aba on 7 1 core | on laptops,mini pc - nach"
144527,0,0,0,0,0,0,0,0,0,"panasonic cf-31wflehrm netbook,mini - 6"" notebook"
332943,dell,amd,a-series,0,3.40,0,0,0,0,"dell inch rog via8850 hexa-core dual-core 13 4ghz core 1gb dvdrw computers messenger to 8 bays 884942635762 | book,china ebay 64-bit prices alibaba.com on vology"
